,id,comment_text,toxic
1170,01ef0facbfec9010,  If you cant see how that source headline is the only bit to use the phrase factory farming then it talks about a report on groundwater and intensive farming then there is some discussion as to whether an ecoli outbreak was due to manure runoff fails to establish the point you are trying to make then I think we will need outside input here  Request for mediation anyone    ,no
1174,01f1562bc0ed8741,Max Hardcores infection with HIV  Max Hardcore is infected with HIV and deliberately infected many of his female porn actresses,no
1179,01f1bd84528de779,Karthikndr so you recognise the tension between the first two sentences of your vote,no
1181,01f35850e5b74edc, DesignationShiptypesFunction   The introductory table of 5 various other RADAR systems does not belong in a SPY3 article  Perhaps a mere listing of radars and a more complete one at that might be on a separate navy shipboard RADAR systems article  A SPY3 is not a SPQ9 nor a SPS67 nor a SPN  Dont forget SPS48E49A SPS55 or even SPS73  Whats a TPX42,no
1182,01f359ea595e6a12,Interwiki  Could an Admin add deLA Studio an new InterwikiLink Thanks,no
1189,01f65be0449498fd,FJTFBYT6RHDFS6HF NBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAHJDDDDDNNXCXDHDHV H   FTHCVYD,no
1190,01f69c60e9014708,Music  Is there a name for a fear of musical instruments im sure i have it as just being in the same room as them makes me sweat and shake,no
1191,01f6dd77b8657ea3,Also there is a separate article Terrorism in Kashmir for that information,no
1193,01f701e98814d39f, Proposed Georgia Move   As a past participant in the discussion on how to handle the Georgia pages I thought you might be interested to know that theres a new attempt to reach consensus on the matter being addressed at TalkGeorgia countryRequestedMoveJuly2006  Please come by and share your thoughts to help form a consensus,no
1196,01f9f5180a5710df,   Aww  It must have been out on its own for a while and caught something  蠠  ,no
1197,01fa4cc8b3e1d451,I just left some further comments at the GA review  Its the least I can do after all the suggestions you gave me for Gunnerkrigg Court  鈥斅犅犫€⒙犅?no,
1199,01fb0ee47c013dcd, Frankly Id rather stalk a sloth,no
1202,01fd19412e0ca27a,Hello  to be honest software corporations arent quite in my areas of either expertise or interest but Ive implemented some of the proposed changes and left a comment at TalkSAP SE In general its probably better to call attention to such a request by adding the  template to the talk page section including the curly brackets,no
1208,01fe6edc3501bd97,   stylebackgroundcolorF5FFFA padding0 cellpadding0  styleborder1px solid 084080 backgroundcolorF5FFFA verticalaligntop color000000   width100 cellpadding0 cellspacing5 styleverticalaligntop backgroundcolorF5FFFA padding0   Hello Tamija Welcome to Wikipedia Thank you for  to this free encyclopedia If you decide that you need help check out Getting Help below ask me on  or place  on your talk page and ask your question there Please remember to sign your name on talk pages by using four tildes  or by clicking  if shown this will automatically produce your username and the date Finally please do your best to always fill in the edit summary field Below are some useful links to facilitate your involvement Happy editing         ,no
1211,01ff71ffe3076ba5,Hey man I really need your help,no
1213,01ff921c21d6b9fb,No idea I can barely speak English ,no
1214,01fff6110282bba7,The Urantia Book says that religion is a unique dimension of human experience,no
1218,020176b508eb7cfd,That is a bit more coverage than I thought existed Alright I suppose the quote can stay then as long as there is a working source for it added my original impression from going through those initial pages of search results was that the quote hadnt received mainstream coverage As long as the dead link is replaced Ill withdraw my concern however   That will mean 6 of the 8 paragraphs in the Notoriety section formerly the Recent Controversies section will be negative though and that is despite two paragraphs I found from the Public Image of Mike Huckabee page to help balance out the section I was trying to more evenly balance the section consistent with the WPCRITS policy that sections shouldnt be dedicated to negative criticisms,no
1219,020184c77746ee48,  I fear I may be doing this wrong  Trying to leave a comment here  spork  From the start of this wiki page  Devices that are powered by sails such as sailboats iceboats and sand yachts can sail that is advance over the surface faster than the wind Of course they cannot do that by using simple square sails that are set perpendicular to the wind  Actually Im pretty sure it IS possible to sail faster than the wind with a square sail set perpendicular to the true wind  However the vehicle must be constrained to move at some angle to the wind  Consider an iceboat one a downwind course 110 degrees off the wind  With a square sail and low enough drag the iceboat should maintain a downwind vmg of nearly wind speed with this configuration  That will give it a true speed far greater than wind speed,no
1222,020314bca6eede81,  Im gay a whack off to ogrish rape,yes
1223,02039486a5ec7226,Kashmir  Hi I have reverted your edit Persian is neither an official language nor it is spoken by a majority of the population So theres no reason to add that Thanks,no
1227,0204e143e4da078c,Thats an interesting story Unfortunately this is Wikipedia and no one cares about your specific situation Also where in the article does it say that emo kids are gay,no
1228,0204ff69bd00b8e9,Please stop  If you continue to vandalize pages you will be blocked from editing Wikipedia    Talk,no
1233,0207ab2b69d1adcc, wat the heck   what the hell is wrong with you  Next time you vandalize my page im going over there to Fayetteville Arkansas and beating the crap out of you,yes
1234,0207d0142c725902, Usually pumped about 2 or less by volume of acid,no
1237,0208ede963ad0e0e,  No problem   搂 ,no
1242,020aac5d42dac2dd,To cut a Bitch,yes
1245,020d015f116bd6ad,  Webster has it as  a usually unsubstantiated charge or accusation against a person or organization 鈥攐ften used attributively   World English has it as to slander I think neither of those applies  The OEDs definition would be a good match  But I think it strongly implies something thats not true given what the other dictionaries have  ,no
1248,020eb3a1af28453f,I am a troll of  and I think Jimbo Wales is an idiot and Wikipedia is rubbish,yes
1249,020ef32cd940b098,Ill be watching to see what you are doing  Im not sure what the problems are I have another gallery to upload to the stamp section but I have to the correct licensing for each Are stamps images in the public domain ,no
1250,0210123299a1074c,Categories for discussion nomination of CategoryBaycroft School  CategoryBaycroft School which you created has been nominated for discussion If you would like to participate in the discussion you are invited to add your comments at the categorys entry on the Categories for discussion page Thank you,no
1251,0210923338a16dfd,It looks good so far Some flak is to be expected And our purpose is to be encyclopedic,no
1254,02110f3abb6d7c4b,Have you not heard The AtT guy just had a heart attack and will die tomorrow ,no
1255,02114bfb87301041, Because the overall aim of the project is worth putting up with this for   Because there is sometimes some personal learning involved in the topic research which is itself a worthwhile goal   Otherwise no reason You can put up with the shit if you wish to its not usually too onerous Even the idiocy isnt too painful  youre only required to make the show of being civil to the fools not to respect them,yes
1264,0215900764a98825,Indias already being discussed at Template talkIndian expressways Re the rest my opinion is sending it to TFD but Id like to see what the other people say ,no
1268,02180f1c062c82c8,  WPDYK  did you know   ,no
1274,021b4b028f98720c,DUDE OMG WHY DOES IT MATTER IT WAS RELEASED IN 1987 SO OBVIOUSLY IT WAS RECORDED THEN why are you sooooo damn uptight Jesus,no
1278,021c0f6b3adb1944,賱趹讴蹖 丕賵乇 賱趹讴蹝 賲蹖诤 噩賵賲丨亘鬲 倬蹖丿丕 蹃賵鬲蹖 蹃蹝貙 蹃賵爻讴鬲丕蹃蹝 丕爻 讴蹖 丕亘鬲丿丕 蹃蹖 睾蹖乇 卮乇毓蹖 蹃賵 賲孬賱丕賸 丕蹖讴 丿賵爻乇蹝 爻蹝 賲蹖賱 噩賵賱 貙 丕賵乇 禺賱賵鬲 貙 讴賱丕賲 丕賵乇 亘丕鬲 趩賷鬲 讴乇賳丕 丕賵乇 丕蹖讴 丿賵爻乇蹖 讴蹖 鬲氐丕賵蹖乇 讴丕 鬲亘丕丿賱蹃 賵睾蹖乇蹃蹟 蹖蹃 爻亘 讴丕賲 丨乇丕賲 丕賵乇 睾蹖乇 卮乇毓蹖 蹃蹖诤蹟  丕诏乇 丌倬 讴蹖 讴蹖賮蹖鬲 賵丕賯毓蹖 丕蹖爻蹖 蹃蹝 鬲賵 倬诰乇 丌倬 噩賱丿 丕夭 噩賱丿 卮丕丿蹖 讴乇 賱蹖诤貙讴蹃蹖诤 丕蹖爻丕 賳蹃 蹃賵 讴蹃 丌倬 讴爻蹖 賮鬲賳蹝 賲蹖诤 倬趹 噩丕卅蹖诤蹟丕蹖讴 賲賵賲賳 亘賳丿蹝 丕蹖爻蹖 賮囟賵賱 趩蹖夭賵诤 賲蹖诤 丕倬賳丕 俟丕卅賲 囟丕卅毓 賳蹃蹖诤 讴乇賳丕 趩丕蹃卅蹖蹝貙讴賱 賯蹖丕賲鬲 讴蹝 丿賳 賵賯鬲 丕賵乇 賮乇氐鬲 讴蹝 亘丕乇蹝 賲蹖诤 亘诰蹖 爻賵丕賱 讴蹖丕 噩丕卅蹝 诏丕 讴蹃 丌倬 讴蹝 倬丕爻 丕鬲賳丕 讴孬蹖乇 賵賯鬲 賲賵噩賵丿 鬲诰丕 丌倬 賳蹝 丕爻 讴賵 讴蹃丕诤 禺乇趩 讴蹖丕蹟  丕賵乇 丕诏乇 丌倬 讴蹖 賲丨亘鬲 丌倬 讴賵 诏賳丕蹃 倬乇 丌賲丕丿蹃 讴乇 乇蹃蹖 蹃蹝 丕賵乇 賮乇丕卅囟 爻蹝 睾丕賮賱 讴乇 乇蹃蹖 蹃蹝 鬲賵 蹖蹃 亘蹃鬲 亘趹丕 诏賳丕 蹃 蹃蹝貙丕賵乇 讴亘丕卅乇 賲蹖诤 卮賲丕乇 蹃賵鬲丕 蹃蹝 貙賱蹖讴賳 丕爻 讴賵 卮乇讴 賯乇丕乇 丿蹖賳丕 卮丕卅丿 賲丨賱 賳馗乇 蹃蹝蹟  诰匕丕 賲丕 毓賳丿蹖 賵丕賱賱蹃 丕毓賱賲 亘丕賱氐賵丕亘  賮鬲賵蹖侔 讴賲蹖俟蹖  賲丨丿孬 賮鬲賵蹖侔,no
1285,021fbcebb9241322,Foolish nonsense I have never had to do something that stretched to the point of communicating with friends of friends to people on the other side of the earth Its quite pathetic actually and Calton is an inconsiderable selfish beast,yes
1286,021fc94b7b628f72,   Sockpuppetry investigation closed   Hi  Ive closed the sockpuppetry investigation that was opened against you on November 3  The evidence presented to suggest that the account  was your sockpuppet was not sufficiently convincing in my opinion to justify taking action  However in the course of the investigation five other accounts were uncovered which were judged either conclusively or on balance of probabilities to have been sockpuppets of yours      and   All of these accounts have been indefinitely blocked  I would strongly advise you not to create any more sockpuppet accounts unless you can provide a very very good explanation of what you are doing and why you need more than one account  The only reason you were not given a block right now is that the above sockpuppets hadnt been used for several weeks and any sanction against you at this time for these actions would be purely punitive something which Wikipedia sanctions are not supposed to be  Please carefully read the sockpuppetry policy WPSOCK and make sure your actions from here on are firmly on the good side of the line because any future action by you that seems likely to fall under the sockpuppetry umbrella will probably lead to you being blocked from editing  鈥斅?no聽relation to Jimbo ,no
1288,0221024416a5e0b1,Consistency  Just for the sake of consistency with the project page guidelines should the positions of the sections Analysis and criticism and Performance history be switched,no
1289,0221c9d6b6c4e107,You obviously dont have to downright deny something to question it It has been questioned by many and still is Alleged should stay until there is proper confirmation,no
1292,02236521db03d5b2,Great work on the changes Ill add stuff if I think its relevant when I have time,no
1297,0225099126d95215, Yakushima one definition of insanity is when a person does the same thing over and over again expecting a different outcome I suggest trying something else I believe the other editors have suggested adding to the body of the article first If those additions stick we the influences to the infobox later,no
1298,0225444c1505a0c7, This user is a sockpuppet of    ,no
1302,022815847bae0e8a, New feature in Google maps   Hi Blofeld just to let you know have you seen the new feature in google maps which shows all the places on earth on its map which have a wikipedia article You can see the places by turning on wikipedia in more tab I think it is amazing and when I went to see US or UK I was astounded to see that not even single place is left in wikipedia whereas in other countries the wikipedia icon is very sparse suggesting how uneven the coverage is on wikipedia You can get a rough feel there about what country needs immediate attention So you are great going,no
1304,0228b8578f138759,     in Ernst Lubitschs comedy Ninotchka 1939  With her last film George Cukors TwoFaced Woman 1941 MGM attempted to capitalize on Garbos success as a comedienne by casting her in a romantic comedy which sought to portray her as an ordinary girl She played a double role that featured her dancing the rumba swimming and skiing The film was a critical although not entirely a commercial failure Garbo referred to the film as my grave She retired in 1941 at the age of thirtysix after only twentyseven films made in sixteen years She was offered many roles in the coming years and showed interest in several but in each case she either turned down the part or the project did not come to fruition  In 1948 Garbo signed a contract for 200000 with producer Walter Wanger who had produced Queen Christina in 1933 to shoot a picture based on Balzacs La Duchesse de Langeais Max Oph眉ls was slated to adapt and direct Garbo made several screen tests learned the script and arrived in Rome in the summer of 1949 to shoot the picture However the financing failed to materialize and the project was abandoned The screen tests鈥攖he last time Garbo stepped in front of a movie camera鈥攚ere thought to have been lost for forty years before resurfacing in someones garage Parts of the screen tests were included in the 2005 TCM documentary Garbo,no
1306,022a235b54458422,Hey I see youre goodfaith editing Korns Ninth Studio Album  I just wanted to alert you that your edits are unfounded as a lot of the information is either irrelevant or not properly sourced  Go here for more details Thanks for editing    ,no
1307,022abf8dd945e148, Added a DYK nom today,no
1309,022d1d7badabd6ae,Yeah I meant the first and third paragraphs of the neighborhood section rather than geography I saved a copy of the page a couple of days ago to read in my own time as my connection is sometimes intermittent the downside is that I might mention a couple of things that have already been dealt with but in this case I think I just used the wrong section title,no
1310,022e13b2318da6e6, Virusandleukaemiainman   the article sounds very fascinating but dont be surprised of people will ask you for references to back up the statements you made and will edit it to make it look more like a wiki article called wikify That is an learning experinece I had to go through as well,no
1318,02334ec642a034db,Subtropical storms  ACE  Thanks for the information  Its annoying when NOAA goes and changes their rules and doesnt update their webpages  There are still NOAANHC links that state the subtropical data is excluded  Ill ensure the numbers where I excluded subtropical storms are included but there a few adding errors on the ACE Talk page  Thanks again,no
1319,02350dbd27b9bdb2,  rm Re  hath t ,no
1320,02356b57000827dc,Only The Wailers is mentioned to be the artist yet the cover says Bob Marley  The Wailers Is the cover wrong or what,no
1322,0235f6ecd3566f07, Sock help   Hello I see that you blocked  as a sock Is  from the same stable,no
1324,02364c192080d2a0,But there is nothing wrong with putting in the player who won man of the match if its the official man of the match named since its fact,no
1333,0239d5ffe2243563,Man this DOES look like crap I Vote to put older colors on there I Agree with 12bigbrother12 this needs to be reverted   Captaincharisma98,no
1336,023b166ac98f526f, Youve Got Mail   Check it,no
1339,023c0abf1adc7bf9, Bzzt Seeking anything on Teh Jimbos page is always about shitestirring And you are seeking GodKing intervention in that discussion so Bzzt     That response seems to me a good example of the type of insensitive cynicism to which I was alluding Cheers 鈥?   goway      I am most certainly not seeking any intervention in that discussion I wouldnt I hope be so stupid What I am seeking is to open a civilized debate on Wikipedia culture and the ways in which the subset of editors capable of bringing articles to FA can be discouraged or to use Tims expression ground down I think Ive made this intention quite clear Also that the thread does not regard infoboxes or individual participants such as yourself or Andy 鈥?   What part of goway did you not understand StreetLegal Sockpuppet  聽聽    ,no
1342,023d9196bb09858a,Oppose The title should be Iranian Persians  is nonsense The last thing we want is non iranians  telling us what we should be called Through out history weve been called persians,no
1346,023e7987739980d2,   FLC Family guy season 5   i see you failed the nomination anyway i come to informe i will nominate it aging in like two weeks i have completed giants requests   ,no
